filename,visible,grid_row,grid_col,x_offset,y_offset,w_frac,h_frac
00845.jpg,1,4,0,0.5523,0.1708,0.1578,0.6667
00846.jpg,1,4,0,0.2352,0.1611,0.0672,0.6500
00847.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00848.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00849.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00850.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00851.jpg,1,4,0,0.3883,0.3264,0.1109,0.7083
00852.jpg,1,4,0,0.8641,0.2000,0.2469,0.6667
00853.jpg,1,4,1,0.8102,0.0785,0.2078,0.6181
00854.jpg,1,4,2,0.4637,0.0250,0.1914,0.5944
00855.jpg,1,4,2,0.9039,0.0056,0.1750,0.5861
00856.jpg,1,4,2,0.9395,0.0007,0.1727,0.5875
00857.jpg,1,4,2,0.9367,0.0007,0.1734,0.5875
00858.jpg,1,4,2,0.9285,0.0201,0.1742,0.5931
00859.jpg,1,4,2,0.8711,0.0493,0.1781,0.6042
00860.jpg,1,4,2,0.7098,0.0979,0.1867,0.6236
00861.jpg,1,4,2,0.2586,0.2000,0.2062,0.6667
00862.jpg,1,3,1,0.7035,0.3882,0.2711,0.9681
00863.jpg,1,3,1,0.3043,0.5000,0.2836,1.0000
00864.jpg,1,3,0,0.9789,0.5000,0.2797,1.0000
00865.jpg,1,4,0,0.8012,0.3312,0.2289,0.7625
00866.jpg,1,4,0,0.6152,0.3118,0.1758,0.7681
00867.jpg,1,4,0,0.4320,0.3312,0.1234,0.7625
00868.jpg,1,4,0,0.2516,0.3556,0.0719,0.7556
00869.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00870.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00871.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00872.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00873.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00874.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00875.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00876.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00877.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00878.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00879.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00880.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00881.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00882.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00883.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00884.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00885.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00886.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00887.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00888.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00889.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00890.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00891.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00892.jpg,1,0,0,0.4211,0.8993,0.0578,0.2569
00893.jpg,1,0,1,0.4684,0.9333,0.0523,0.2667
00894.jpg,1,0,2,0.3652,0.9479,0.0461,0.2708
00895.jpg,1,0,3,0.1855,0.9576,0.0445,0.2736
00896.jpg,1,3,0,0.4293,0.5000,0.1227,1.0000
00897.jpg,1,3,0,0.9215,0.5000,0.2633,1.0000
00898.jpg,1,3,1,0.3371,0.5000,0.3820,1.0000
00899.jpg,1,3,1,0.9934,0.5000,0.4133,1.0000
00900.jpg,1,3,2,0.9148,0.5000,0.4016,1.0000
00901.jpg,1,3,3,0.6805,0.5000,0.3828,1.0000
00902.jpg,1,3,4,0.3750,0.5000,0.3750,1.0000
00903.jpg,1,3,5,0.1844,0.5000,0.4062,1.0000
00904.jpg,1,4,5,0.7777,0.1611,0.3492,0.8111
00905.jpg,1,4,6,0.0566,0.1708,0.2695,0.8083
00906.jpg,1,4,6,0.0758,0.1708,0.2641,0.8083
00907.jpg,1,4,6,0.0758,0.1708,0.2641,0.8083
00908.jpg,1,4,6,0.0730,0.1708,0.2648,0.8083
00909.jpg,1,4,6,0.0703,0.1757,0.2656,0.8069
00910.jpg,1,4,6,0.0676,0.1757,0.2664,0.8069
00911.jpg,1,4,6,0.0594,0.1708,0.2687,0.8083
00912.jpg,1,4,5,0.9828,0.1660,0.2906,0.8097
00913.jpg,1,4,5,0.8324,0.1757,0.3336,0.8069
00914.jpg,1,4,5,0.6984,0.1806,0.3563,0.8056
00915.jpg,1,4,5,0.6437,0.1854,0.3531,0.8042
00916.jpg,1,4,5,0.6383,0.1854,0.3531,0.8042
00917.jpg,1,4,5,0.6410,0.1854,0.3539,0.8042
00918.jpg,1,4,5,0.6383,0.1854,0.3531,0.8042
00919.jpg,1,4,5,0.6383,0.1806,0.3531,0.8056
00920.jpg,1,4,5,0.6027,0.1951,0.3477,0.8014
00921.jpg,1,4,5,0.6656,0.2243,0.3422,0.7931
00922.jpg,1,4,5,0.7941,0.2292,0.3445,0.7917
00923.jpg,1,4,5,0.8023,0.2292,0.3422,0.7917
00924.jpg,1,4,5,0.8023,0.2292,0.3422,0.7917
00925.jpg,1,4,5,0.8023,0.2292,0.3422,0.7917
00926.jpg,1,4,5,0.6000,0.2389,0.3391,0.7889
00927.jpg,1,4,5,0.0613,0.2681,0.3289,0.7806
00928.jpg,1,4,4,0.2437,0.2826,0.3109,0.7764
00929.jpg,1,4,3,0.5465,0.2972,0.3023,0.7722
00930.jpg,1,4,3,0.2840,0.3021,0.2883,0.7708
00931.jpg,1,4,3,0.2840,0.3021,0.2883,0.7708
00932.jpg,1,4,3,0.2840,0.3021,0.2883,0.7708
00933.jpg,1,4,3,0.2867,0.3021,0.2875,0.7708
00934.jpg,1,4,3,0.2840,0.3021,0.2883,0.7708
00935.jpg,1,4,3,0.2840,0.3021,0.2883,0.7708
00936.jpg,1,4,3,0.2867,0.3021,0.2875,0.7708
00937.jpg,1,4,3,0.1309,0.3021,0.2961,0.7708
00938.jpg,1,4,2,0.7098,0.3069,0.3055,0.7694
00939.jpg,1,4,2,0.2941,0.3021,0.3133,0.7708
00940.jpg,1,4,2,0.2258,0.3021,0.3094,0.7708
00941.jpg,1,4,2,0.2285,0.2972,0.3086,0.7722
00942.jpg,1,4,2,0.2258,0.3021,0.3094,0.7708
00943.jpg,1,4,2,0.2258,0.3021,0.3094,0.7708
00944.jpg,1,4,2,0.2285,0.2972,0.3086,0.7722
00945.jpg,1,4,2,0.0918,0.2972,0.3211,0.7722
00946.jpg,1,4,1,0.8047,0.2583,0.3469,0.7833
00947.jpg,1,4,1,0.5641,0.2097,0.3766,0.7972
00948.jpg,1,4,1,0.4410,0.1757,0.4008,0.8069
00949.jpg,1,4,1,0.4383,0.1514,0.4109,0.8139
00950.jpg,1,4,1,0.4793,0.1174,0.4227,0.8236
00951.jpg,1,4,1,0.6707,0.0931,0.4477,0.8306
00952.jpg,1,4,2,0.1602,0.0833,0.4422,0.8333
00953.jpg,1,4,2,0.9340,0.0833,0.4211,0.8333
00954.jpg,1,4,3,0.7078,0.0736,0.4156,0.8361
00955.jpg,1,4,4,0.5391,0.0396,0.4281,0.8458
00956.jpg,1,3,5,0.4168,0.9910,0.4523,0.8597
00957.jpg,1,3,5,0.6957,0.9521,0.3727,0.8708
00958.jpg,1,3,5,0.7996,0.9132,0.3430,0.8819
00959.jpg,1,3,5,0.7941,0.8597,0.3445,0.8972
00960.jpg,1,3,5,0.5836,0.7965,0.4047,0.9153
00961.jpg,1,3,4,0.9602,0.6993,0.5828,0.9431
00962.jpg,1,3,3,0.6148,0.6944,0.6312,0.9444
00963.jpg,1,3,2,0.4090,0.5437,0.6883,0.9875
00964.jpg,1,3,2,0.0672,0.5000,0.5906,1.0000
00965.jpg,1,3,1,0.7637,0.5000,0.5039,1.0000
00966.jpg,1,3,1,0.4246,0.5000,0.4070,1.0000
00967.jpg,1,3,1,0.0008,0.5000,0.2859,1.0000
00968.jpg,1,3,0,0.7629,0.5000,0.2180,1.0000
00969.jpg,1,3,0,0.7629,0.5000,0.2180,1.0000
00970.jpg,1,3,0,0.7629,0.5000,0.2180,1.0000
00971.jpg,1,3,0,0.7629,0.5000,0.2180,1.0000
00972.jpg,1,3,0,0.7656,0.5000,0.2188,1.0000
00973.jpg,1,3,0,0.7738,0.5000,0.2211,1.0000
00974.jpg,1,3,0,0.7738,0.5000,0.2211,1.0000
00975.jpg,1,3,0,0.8121,0.5000,0.2320,1.0000
00976.jpg,1,3,0,0.9488,0.5000,0.2711,1.0000
00977.jpg,1,3,1,0.0855,0.5000,0.3102,1.0000
00978.jpg,1,3,1,0.1895,0.5000,0.3398,1.0000
00979.jpg,1,3,1,0.2688,0.5000,0.3625,1.0000
00980.jpg,1,3,1,0.3508,0.5000,0.3859,1.0000
00981.jpg,1,3,1,0.5559,0.5000,0.4445,1.0000
00982.jpg,1,3,1,0.5914,0.5000,0.4547,1.0000
00983.jpg,1,3,1,0.6023,0.5000,0.4578,1.0000
00984.jpg,1,3,1,0.5586,0.5000,0.4453,1.0000
00985.jpg,1,3,1,0.3781,0.5000,0.3937,1.0000
00986.jpg,1,3,1,0.0910,0.5000,0.3117,1.0000
00987.jpg,1,3,0,0.7301,0.5000,0.2086,1.0000
00988.jpg,1,3,0,0.3910,0.5000,0.1117,1.0000
00989.jpg,1,3,0,0.3035,0.5000,0.0867,1.0000
00990.jpg,1,3,0,0.3145,0.5000,0.0898,1.0000
00991.jpg,1,3,0,0.3227,0.5000,0.0922,1.0000
00992.jpg,1,3,0,0.2570,0.5000,0.0734,1.0000
00993.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00994.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00995.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00996.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00997.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00998.jpg,0,-1,-1,0.0,0.0,0.0,0.0
00999.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01000.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01001.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01002.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01003.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01004.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01005.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01006.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01007.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01008.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01009.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01010.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01011.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01012.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01013.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01014.jpg,1,0,0,0.0547,0.8604,0.0156,0.2458
01015.jpg,1,0,1,0.3152,0.9042,0.0492,0.2583
01016.jpg,1,0,3,0.0242,0.9333,0.0359,0.2667
01017.jpg,1,0,1,0.0910,0.9819,0.0773,0.2806
01018.jpg,1,0,6,0.8469,0.8653,0.0437,0.2472
01019.jpg,1,4,0,0.6316,0.1076,0.1805,0.8264
01020.jpg,1,4,1,0.5859,0.2292,0.3531,0.7917
01021.jpg,1,4,2,0.8191,0.2826,0.2961,0.7764
01022.jpg,1,4,4,0.1316,0.3021,0.2961,0.7708
01023.jpg,1,4,5,0.8789,0.2583,0.3203,0.7833
01024.jpg,1,4,6,0.7293,0.3118,0.0773,0.7681
01025.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01026.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01027.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01028.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01029.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01030.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01031.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01032.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01033.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01034.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01035.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01036.jpg,1,4,6,0.3191,0.2437,0.1945,0.7875
01037.jpg,1,4,4,0.4078,0.3021,0.3047,0.7708
01038.jpg,1,4,3,0.1035,0.2826,0.3023,0.7764
01039.jpg,1,4,1,0.3480,0.1951,0.3852,0.8014
01040.jpg,1,4,0,0.7355,0.0979,0.2102,0.8292
01041.jpg,1,4,0,0.6590,0.0833,0.1883,0.8333
01042.jpg,1,4,0,0.6590,0.0833,0.1883,0.8333
01043.jpg,1,4,0,0.6590,0.0833,0.1883,0.8333
01044.jpg,1,4,0,0.6590,0.0833,0.1883,0.8333
01045.jpg,1,4,0,0.6590,0.0833,0.1883,0.8333
01046.jpg,1,4,0,0.6590,0.0833,0.1883,0.8333
01047.jpg,1,4,0,0.6590,0.0833,0.1883,0.8333
01048.jpg,1,4,0,0.6590,0.0833,0.1883,0.8333
01049.jpg,1,4,0,0.6891,0.0882,0.1969,0.8319
01050.jpg,1,4,0,0.7984,0.1028,0.2281,0.8278
01051.jpg,1,4,1,0.0773,0.1417,0.3078,0.8167
01052.jpg,1,4,1,0.7008,0.1854,0.3391,0.8042
01053.jpg,1,4,1,0.9004,0.1903,0.3180,0.8028
01054.jpg,1,4,1,0.9141,0.1903,0.3172,0.8028
01055.jpg,1,4,1,0.9277,0.1854,0.3180,0.8042
01056.jpg,1,4,1,0.9332,0.1854,0.3180,0.8042
01057.jpg,1,4,1,0.9305,0.1854,0.3187,0.8042
01058.jpg,1,4,1,0.9250,0.1854,0.3203,0.8042
01059.jpg,1,4,1,0.9250,0.1854,0.3203,0.8042
01060.jpg,1,4,1,0.9250,0.1854,0.3203,0.8042
01061.jpg,1,4,1,0.9250,0.1854,0.3203,0.8042
01062.jpg,1,4,1,0.9277,0.1854,0.3195,0.8042
01063.jpg,1,4,1,0.9551,0.1854,0.3195,0.8042
01064.jpg,1,4,2,0.2559,0.2146,0.3086,0.7958
01065.jpg,1,4,2,0.6770,0.2681,0.2758,0.7806
01066.jpg,1,4,2,0.8410,0.2924,0.2602,0.7736
01067.jpg,1,4,2,0.8492,0.2972,0.2578,0.7722
01068.jpg,1,4,2,0.8520,0.2972,0.2570,0.7722
01069.jpg,1,4,2,0.8520,0.2972,0.2570,0.7722
01070.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01071.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01072.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01073.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01074.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01075.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01076.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01077.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01078.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01079.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01080.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01081.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01082.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01083.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01084.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01085.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01086.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01087.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01088.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01089.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01090.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01091.jpg,1,4,2,0.8492,0.2972,0.2562,0.7722
01092.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01093.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01094.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01095.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01096.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01097.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01098.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01099.jpg,1,4,2,0.8465,0.2972,0.2570,0.7722
01100.jpg,1,4,2,0.8219,0.2972,0.2578,0.7722
01101.jpg,1,4,2,0.5348,0.2875,0.2852,0.7750
01102.jpg,1,4,1,0.4984,0.2243,0.3422,0.7931
01103.jpg,1,4,0,0.9215,0.1368,0.2633,0.8181
01104.jpg,1,4,0,0.7219,0.0979,0.2062,0.8292
01105.jpg,1,4,0,0.7273,0.0979,0.2078,0.8292
01106.jpg,1,4,0,0.7328,0.0979,0.2094,0.8292
01107.jpg,1,4,0,0.7383,0.0979,0.2109,0.8292
01108.jpg,1,4,0,0.7465,0.1028,0.2133,0.8278
01109.jpg,1,4,0,0.6727,0.0882,0.1922,0.8319
01110.jpg,1,4,0,0.3363,0.0979,0.0961,0.8292
01111.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01112.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01113.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01114.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01115.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01116.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01117.jpg,1,0,4,0.1262,0.6222,0.0461,0.1333
01118.jpg,1,0,4,0.9000,0.9722,0.0781,0.2778
01119.jpg,1,1,5,0.8625,0.0500,0.0844,0.3000
01120.jpg,1,3,0,0.2406,0.8792,0.0688,0.8917
01121.jpg,1,3,0,0.7000,0.8549,0.2000,0.8986
01122.jpg,1,3,1,0.1047,0.8792,0.3156,0.8917
01123.jpg,1,3,1,0.8703,0.9521,0.2891,0.8708
01124.jpg,1,3,2,0.2559,0.9812,0.2555,0.8625
01125.jpg,1,3,2,0.2559,0.9812,0.2555,0.8625
01126.jpg,1,3,2,0.2504,0.9764,0.2555,0.8639
01127.jpg,1,3,2,0.1957,0.9667,0.2586,0.8667
01128.jpg,1,3,1,0.8922,0.9181,0.2844,0.8806
01129.jpg,1,3,0,0.9926,0.7431,0.2836,0.9306
01130.jpg,1,3,0,0.3500,0.6507,0.1000,0.9569
01131.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01132.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01133.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01134.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01135.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01136.jpg,1,0,6,0.9508,0.7826,0.0141,0.2236
01137.jpg,1,0,6,0.8414,0.8604,0.0453,0.2458
01138.jpg,1,0,6,0.7676,0.8604,0.0664,0.2458
01139.jpg,1,0,6,0.7102,0.8556,0.0672,0.2444
01140.jpg,1,0,6,0.6938,0.8458,0.0672,0.2417
01141.jpg,1,0,6,0.6910,0.8507,0.0680,0.2431
01142.jpg,1,0,6,0.6938,0.8458,0.0688,0.2417
01143.jpg,1,0,6,0.7320,0.8410,0.0688,0.2403
01144.jpg,1,0,6,0.7812,0.8410,0.0625,0.2403
01145.jpg,1,0,2,0.6332,0.9333,0.0945,0.2667
01146.jpg,1,0,2,0.6715,0.9722,0.0961,0.2778
01147.jpg,1,1,2,0.7016,0.0111,0.0938,0.2889
01148.jpg,1,0,2,0.6852,0.9576,0.0922,0.2736
01149.jpg,1,0,2,0.6633,0.9625,0.0969,0.2750
01150.jpg,1,0,2,0.6660,0.9333,0.0977,0.2667
01151.jpg,1,0,2,0.6852,0.9333,0.0922,0.2667
01152.jpg,1,1,2,0.7070,0.0889,0.0891,0.3111
01153.jpg,1,1,2,0.7070,0.0889,0.0859,0.3111
01154.jpg,1,1,2,0.6551,0.1375,0.0977,0.3250
01155.jpg,1,1,2,0.6824,0.0840,0.0930,0.3097
01156.jpg,1,1,2,0.5430,0.1472,0.0578,0.3278
01157.jpg,1,1,2,0.5977,0.0986,0.0828,0.3139
01158.jpg,1,1,2,0.5922,0.0840,0.0906,0.3097
01159.jpg,1,1,3,0.1473,0.0111,0.0992,0.2889
01160.jpg,1,1,4,0.1945,0.2007,0.0953,0.3431
01161.jpg,1,1,5,0.6848,0.1278,0.0992,0.3222
01162.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01163.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01164.jpg,0,-1,-1,0.0,0.0,0.0,0.0
01165.jpg,1,4,0,0.0711,0.3264,0.0203,0.6583
01166.jpg,1,4,1,0.1211,0.2778,0.2859,0.6917
01167.jpg,1,4,2,0.8984,0.0250,0.2266,0.5917
01168.jpg,1,3,4,0.3723,0.9812,0.2211,0.5681
01169.jpg,1,4,5,0.7914,0.0639,0.2531,0.6056
01170.jpg,1,4,6,0.3930,0.1319,0.1734,0.6417
01171.jpg,1,4,6,0.4039,0.1319,0.1703,0.6417
01172.jpg,1,4,6,0.4039,0.1319,0.1703,0.6417
01173.jpg,1,4,6,0.4039,0.1319,0.1703,0.6417
01174.jpg,1,4,6,0.4066,0.1319,0.1695,0.6417
01175.jpg,1,4,6,0.4066,0.1319,0.1695,0.6417
01176.jpg,1,4,6,0.4066,0.1174,0.1695,0.6375
01177.jpg,1,4,6,0.4066,0.1271,0.1695,0.6403
01178.jpg,1,4,6,0.4039,0.1222,0.1703,0.6389
01179.jpg,1,4,6,0.3219,0.0979,0.1938,0.6292
01180.jpg,1,4,5,0.6602,0.0056,0.2344,0.5861
01181.jpg,1,3,4,0.9738,0.9472,0.1945,0.5611
01182.jpg,1,3,4,0.8672,0.9424,0.1875,0.5597
01183.jpg,1,3,4,0.8727,0.9424,0.1891,0.5625
01184.jpg,1,3,4,0.8699,0.9424,0.1883,0.5625
01185.jpg,1,3,4,0.8590,0.9424,0.1883,0.5625
01186.jpg,1,3,4,0.8535,0.9424,0.1883,0.5625
01187.jpg,1,3,4,0.8426,0.9424,0.1883,0.5625
01188.jpg,1,3,4,0.8344,0.9424,0.1875,0.5625
01189.jpg,1,3,4,0.8344,0.9424,0.1875,0.5625
01190.jpg,1,3,4,0.5773,0.9326,0.1922,0.5569
01191.jpg,1,3,3,0.9594,0.9326,0.1875,0.5486
01192.jpg,1,3,3,0.3961,0.9278,0.1844,0.5500
01193.jpg,1,3,3,0.1746,0.9278,0.1758,0.5500
01194.jpg,1,3,3,0.1691,0.9278,0.1758,0.5500
01195.jpg,1,3,3,0.1691,0.9375,0.1758,0.5528
01196.jpg,1,3,3,0.1691,0.9326,0.1758,0.5514
01197.jpg,1,3,3,0.1691,0.9278,0.1758,0.5500
01198.jpg,1,3,3,0.1691,0.9278,0.1758,0.5500
01199.jpg,1,3,3,0.1691,0.9278,0.1758,0.5500
01200.jpg,1,3,3,0.1691,0.9326,0.1758,0.5514
01201.jpg,1,3,3,0.1691,0.9326,0.1758,0.5514
01202.jpg,1,3,3,0.1691,0.9326,0.1758,0.5514
01203.jpg,1,3,3,0.1691,0.9278,0.1758,0.5500
01204.jpg,1,3,3,0.1691,0.9278,0.1758,0.5500
01205.jpg,1,3,3,0.1691,0.9278,0.1758,0.5500
01206.jpg,1,3,3,0.1938,0.9326,0.1750,0.5514
01207.jpg,1,3,3,0.2156,0.9278,0.1750,0.5500
01208.jpg,1,3,3,0.2594,0.9326,0.1750,0.5514
01209.jpg,1,3,3,0.3086,0.9326,0.1750,0.5514
01210.jpg,1,3,3,0.3852,0.9181,0.1750,0.5472
01211.jpg,1,3,3,0.4098,0.9181,0.1742,0.5472
01212.jpg,1,3,3,0.4125,0.9181,0.1750,0.5472
01213.jpg,1,3,3,0.4125,0.9181,0.1750,0.5472
01214.jpg,1,3,3,0.4125,0.9132,0.1750,0.5458
01215.jpg,1,3,3,0.4125,0.9132,0.1750,0.5458
01216.jpg,1,3,3,0.4125,0.9181,0.1750,0.5472
